nombre,codigo,hexadecimal,rgb,libro,cartilla,linea,marca,base,cuarto1,cuarto2,cuarto3,cuarto4,galon1,galon2,galon3,galon4,cubeta1,cubeta2,cubeta3,cubeta4
FRESH BISCUIT,5031P,edcea3,,SOLID,MAGIC-BOOK,577X,PALETA,PASTEL,TINTE: C   0 Y 15 PTS,TINTE: L   0 Y 2 PTS,,,TINTE: C   0 Y 58 PTS,TINTE: L   0 Y 8 PTS,,,TINTE: C   4 Y 34 PTS,TINTE: L   0 Y 40 PTS,,
RYE,5032T,d96b37f,,SOLID,MAGIC-BOOK,235X,PALETA,TINT,TINTE: C   0 Y 53 PTS,TINTE: L   0 Y 14 PTS,,,TINTE: C   3 Y 20 PTS,TINTE: L   0 Y 56 PTS,,,TINTE: C   16 Y 36 PTS,TINTE: L   4 Y 24 PTS,,
RYE,5032T,d96b37f,,SOLID,MAGIC-BOOK,355X,PALETA,TINT,TINTE: C   0 Y 53 PTS,TINTE: L   0 Y 14 PTS,,,TINTE: C   3 Y 20 PTS,TINTE: L   0 Y 56 PTS,,,TINTE: C   16 Y 36 PTS,TINTE: L   4 Y 24 PTS,,
RYE,5032T,d96b37f,,SOLID,MAGIC-BOOK,356X,PALETA,TINT,TINTE: C   1 Y 7 PTS,TINTE: L   0 Y 19 PTS,,,TINTE: C   4 Y 26 PTS,TINTE: L   1 Y 10 PTS,,,TINTE: C   22 Y 2 PTS,TINTE: L   5 Y 50 PTS,,
RYE,5032T,d96b37f,,SOLID,MAGIC-BOOK,357X,PALETA,TINT,TINTE: C   1 Y 7 PTS,TINTE: L   0 Y 19 PTS,,,TINTE: C   4 Y 26 PTS,TINTE: L   1 Y 10 PTS,,,TINTE: C   22 Y 2 PTS,TINTE: L   5 Y 50 PTS,,
RYE,5032T,d96b37f,,SOLID,MAGIC-BOOK,365X,PALETA,TINT,TINTE: C   0 Y 54 PTS,TINTE: L   0 Y 14 PTS,,,TINTE: C   3 Y 22 PTS,TINTE: L   0 Y 56 PTS,,,TINTE: C   16 Y 46 PTS,TINTE: L   4 Y 24 PTS,,
RYE,5032T,d96b37f,,SOLID,MAGIC-BOOK,435X,PALETA,TINT,TINTE: C   1 Y 7 PTS,TINTE: L   0 Y 19 PTS,,,TINTE: C   4 Y 26 PTS,TINTE: L   1 Y 10 PTS,,,TINTE: C   22 Y 2 PTS,TINTE: L   5 Y 50 PTS,,
RYE,5032T,d96b37f,,SOLID,MAGIC-BOOK,436X,PALETA,TINT,TINTE: C   1 Y 7 PTS,TINTE: L   0 Y 19 PTS,,,TINTE: C   4 Y 26 PTS,TINTE: L   1 Y 10 PTS,,,TINTE: C   22 Y 2 PTS,TINTE: L   5 Y 50 PTS,,
RYE,5032T,d96b37f,,SOLID,MAGIC-BOOK,437X,PALETA,TINT,TINTE: C   0 Y 64 PTS,TINTE: L   0 Y 17 PTS,,,TINTE: C   3 Y 62 PTS,TINTE: L   1 Y 2 PTS,,,TINTE: C   19 Y 54 PTS,TINTE: L   5 Y 10 PTS,,
RYE,5032T,d96b37f,,SOLID,MAGIC-BOOK,457X,PALETA,TINT,TINTE: C   1 Y 1 PTS,TINTE: L   0 Y 17 PTS,,,TINTE: C   4 Y 4 PTS,TINTE: L   1 Y 4 PTS,,,TINTE: C   20 Y 20 PTS,TINTE: L   5 Y 20 PTS,,
RYE,5032T,d96b37f,,SOLID,MAGIC-BOOK,577X,PALETA,TINT,TINTE: C   0 Y 33 PTS,TINTE: L   0 Y 9 PTS,,,TINTE: C   2 Y 4 PTS,TINTE: L   0 Y 34 PTS,,,TINTE: C   10 Y 20 PTS,TINTE: L   2 Y 42 PTS,,
CAPITOL S GOLD,5033D,d7994f,,SOLID,MAGIC-BOOK,355X,PALETA,DEEP,TINTE: C   2 Y 55 PTS,,,,TINTE: C   11 Y 26 PTS,,,,TINTE: C   57 Y 2 PTS,,,
CAPITOL S GOLD,5033D,d7994f,,SOLID,MAGIC-BOOK,356X,PALETA,DEEP,TINTE: C   2 Y 24 PTS,,,,TINTE: C   9 Y 32 PTS,,,,TINTE: C   47 Y 32 PTS,,,
CAPITOL S GOLD,5033D,d7994f,,SOLID,MAGIC-BOOK,357X,PALETA,DEEP,TINTE: C   2 Y 24 PTS,,,,TINTE: C   9 Y 32 PTS,,,,TINTE: C   47 Y 32 PTS,,,
CAPITOL S GOLD,5033D,d7994f,,SOLID,MAGIC-BOOK,435X,PALETA,DEEP,TINTE: C   3 Y 12 PTS,,,,TINTE: C   12 Y 46 PTS,,,,TINTE: C   63 Y 38 PTS,,,
CAPITOL S GOLD,5033D,d7994f,,SOLID,MAGIC-BOOK,436X,PALETA,DEEP,TINTE: C   2 Y 29 PTS,,,,TINTE: C   9 Y 50 PTS,,,,TINTE: C   48 Y 58 PTS,,,
CAPITOL S GOLD,5033D,d7994f,,SOLID,MAGIC-BOOK,437X,PALETA,DEEP,TINTE: C   2 Y 59 PTS,,,,TINTE: C   11 Y 44 PTS,,,,TINTE: C   58 Y 28 PTS,,,
CAPITOL S GOLD,5033D,d7994f,,SOLID,MAGIC-BOOK,457X,PALETA,DEEP,TINTE: C   2 Y 53 PTS,,,,TINTE: C   11 Y 20 PTS,,,,TINTE: C   56 Y 36 PTS,,,
CAPITOL S GOLD,5033D,d7994f,,SOLID,MAGIC-BOOK,577X,PALETA,DEEP,TINTE: C   2 Y 24 PTS,,,,TINTE: C   9 Y 32 PTS,,,,TINTE: C   47 Y 32 PTS,,,
COACHLIGHT,5034T,edb975,,SOLID,MAGIC-BOOK,235X,PALETA,TINT,TINTE: C   1 Y 5 PTS,,,,TINTE: C   4 Y 20 PTS,,,,TINTE: C   21 Y 36 PTS,,,
COACHLIGHT,5034T,edb975,,SOLID,MAGIC-BOOK,355X,PALETA,TINT,TINTE: C   1 Y 5 PTS,,,,TINTE: C   4 Y 20 PTS,,,,TINTE: C   21 Y 36 PTS,,,
COACHLIGHT,5034T,edb975,,SOLID,MAGIC-BOOK,356X,PALETA,TINT,TINTE: C   1 Y 28 PTS,,,,TINTE: C   5 Y 48 PTS,,,,TINTE: C   28 Y 48 PTS,,,
COACHLIGHT,5034T,edb975,,SOLID,MAGIC-BOOK,357X,PALETA,TINT,TINTE: C   1 Y 28 PTS,,,,TINTE: C   5 Y 48 PTS,,,,TINTE: C   28 Y 48 PTS,,,
COACHLIGHT,5034T,edb975,,SOLID,MAGIC-BOOK,365X,PALETA,TINT,TINTE: C   1 Y 6 PTS,,,,TINTE: C   4 Y 24 PTS,,,,TINTE: C   21 Y 56 PTS,,,
COACHLIGHT,5034T,edb975,,SOLID,MAGIC-BOOK,435X,PALETA,TINT,TINTE: C   1 Y 28 PTS,,,,TINTE: C   5 Y 48 PTS,,,,TINTE: C   28 Y 48 PTS,,,
COACHLIGHT,5034T,edb975,,SOLID,MAGIC-BOOK,436X,PALETA,TINT,TINTE: C   1 Y 28 PTS,,,,TINTE: C   5 Y 48 PTS,,,,TINTE: C   28 Y 48 PTS,,,
COACHLIGHT,5034T,edb975,,SOLID,MAGIC-BOOK,437X,PALETA,TINT,TINTE: C   1 Y 19 PTS,,,,TINTE: C   5 Y 12 PTS,,,,TINTE: C   25 Y 60 PTS,,,
COACHLIGHT,5034T,edb975,,SOLID,MAGIC-BOOK,457X,PALETA,TINT,TINTE: C   1 Y 21 PTS,,,,TINTE: C   5 Y 18 PTS,,,,TINTE: C   26 Y 26 PTS,,,
COACHLIGHT,5034T,edb975,,SOLID,MAGIC-BOOK,577X,PALETA,TINT,TINTE: C   0 Y 43 PTS,,,,TINTE: C   2 Y 44 PTS,,,,TINTE: C   13 Y 28 PTS,,,
SPOONBREAD,5035P,f8d7a8,,SOLID,MAGIC-BOOK,235X,PALETA,PASTEL,TINTE: C   0 Y 18 PTS,,,,TINTE: C   1 Y 6 PTS,,,,TINTE: C   5 Y 30 PTS,,,
SPOONBREAD,5035P,f8d7a8,,SOLID,MAGIC-BOOK,355X,PALETA,PASTEL,TINTE: C   0 Y 19 PTS,,,,TINTE: C   1 Y 10 PTS,,,,TINTE: C   5 Y 50 PTS,,,
SPOONBREAD,5035P,f8d7a8,,SOLID,MAGIC-BOOK,356X,PALETA,PASTEL,TINTE: C   0 Y 22 PTS,,,,TINTE: C   1 Y 24 PTS,,,,TINTE: C   6 Y 56 PTS,,,
SPOONBREAD,5035P,f8d7a8,,SOLID,MAGIC-BOOK,357X,PALETA,PASTEL,TINTE: C   0 Y 25 PTS,,,,TINTE: C   1 Y 36 PTS,,,,TINTE: C   7 Y 52 PTS,,,
SPOONBREAD,5035P,f8d7a8,,SOLID,MAGIC-BOOK,365X,PALETA,PASTEL,TINTE: C   0 Y 20 PTS,,,,TINTE: C   1 Y 16 PTS,,,,TINTE: C   6 Y 16 PTS,,,
SPOONBREAD,5035P,f8d7a8,,SOLID,MAGIC-BOOK,435X,PALETA,PASTEL,TINTE: C   0 Y 27 PTS,,,,TINTE: C   1 Y 44 PTS,,,,TINTE: C   8 Y 28 PTS,,,
SPOONBREAD,5035P,f8d7a8,,SOLID,MAGIC-BOOK,436X,PALETA,PASTEL,TINTE: C   0 Y 19 PTS,,,,TINTE: C   1 Y 12 PTS,,,,TINTE: C   5 Y 60 PTS,,,
SPOONBREAD,5035P,f8d7a8,,SOLID,MAGIC-BOOK,437X,PALETA,PASTEL,TINTE: C   0 Y 20 PTS,,,,TINTE: C   1 Y 14 PTS,,,,TINTE: C   6 Y 6 PTS,,,
SPOONBREAD,5035P,f8d7a8,,SOLID,MAGIC-BOOK,457X,PALETA,PASTEL,TINTE: C   0 Y 27 PTS,,,,TINTE: C   1 Y 44 PTS,,,,TINTE: C   8 Y 28 PTS,,,
SPOONBREAD,5035P,f8d7a8,,SOLID,MAGIC-BOOK,537X,PALETA,PASTEL,TINTE: C   0 Y 9 PTS,,,,TINTE: C   0 Y 36 PTS,,,,TINTE: C   2 Y 52 PTS,,,
SPOONBREAD,5035P,f8d7a8,,SOLID,MAGIC-BOOK,577X,PALETA,PASTEL,TINTE: C   0 Y 12 PTS,,,,TINTE: C   0 Y 48 PTS,,,,TINTE: C   3 Y 48 PTS,,,
SUNSTRAW,5041P,eec99e,,SOLID,MAGIC-BOOK,235X,PALETA,PASTEL,TINTE: L   0 Y 5 PTS,TINTE: R   0 Y 3 PTS,TINTE: T   0 Y 16 PTS,,TINTE: L   0 Y 20 PTS,TINTE: R   0 Y 12 PTS,TINTE: T   0 Y 62 PTS,,TINTE: L   1 Y 36 PTS,TINTE: R   0 Y 60 PTS,TINTE: T   4 Y 54 PTS,
SUNSTRAW,5041P,eec99e,,SOLID,MAGIC-BOOK,355X,PALETA,PASTEL,TINTE: L   0 Y 6 PTS,TINTE: R   0 Y 4 PTS,TINTE: T   0 Y 17 PTS,,TINTE: L   0 Y 22 PTS,TINTE: R   0 Y 14 PTS,TINTE: T   1 Y 2 PTS,,TINTE: L   1 Y 46 PTS,TINTE: R   1 Y 6 PTS,TINTE: T   5 Y 10 PTS,
SUNSTRAW,5041P,eec99e,,SOLID,MAGIC-BOOK,356X,PALETA,PASTEL,TINTE: L   0 Y 7 PTS,TINTE: R   0 Y 4 PTS,TINTE: T   0 Y 20 PTS,,TINTE: L   0 Y 26 PTS,TINTE: R   0 Y 16 PTS,TINTE: T   1 Y 14 PTS,,TINTE: L   2 Y 2 PTS,TINTE: R   1 Y 16 PTS,TINTE: T   6 Y 6 PTS,
SUNSTRAW,5041P,eec99e,,SOLID,MAGIC-BOOK,357X,PALETA,PASTEL,TINTE: L   0 Y 7 PTS,TINTE: R   0 Y 5 PTS,TINTE: T   0 Y 22 PTS,,TINTE: L   0 Y 28 PTS,TINTE: R   0 Y 18 PTS,TINTE: T   1 Y 24 PTS,,TINTE: L   2 Y 12 PTS,TINTE: R   1 Y 26 PTS,TINTE: T   6 Y 56 PTS,
SUNSTRAW,5041P,eec99e,,SOLID,MAGIC-BOOK,365X,PALETA,PASTEL,TINTE: L   0 Y 6 PTS,TINTE: R   0 Y 4 PTS,TINTE: T   0 Y 18 PTS,,TINTE: L   0 Y 22 PTS,TINTE: R   0 Y 14 PTS,TINTE: T   1 Y 6 PTS,,TINTE: L   1 Y 46 PTS,TINTE: R   1 Y 6 PTS,TINTE: T   5 Y 30 PTS,
SUNSTRAW,5041P,eec99e,,SOLID,MAGIC-BOOK,435X,PALETA,PASTEL,TINTE: L   0 Y 8 PTS,TINTE: R   0 Y 5 PTS,TINTE: T   0 Y 24 PTS,,TINTE: L   0 Y 32 PTS,TINTE: R   0 Y 20 PTS,TINTE: T   1 Y 32 PTS,,TINTE: L   2 Y 32 PTS,TINTE: R   1 Y 36 PTS,TINTE: T   7 Y 32 PTS,
SUNSTRAW,5041P,eec99e,,SOLID,MAGIC-BOOK,436X,PALETA,PASTEL,TINTE: L   0 Y 6 PTS,TINTE: R   0 Y 4 PTS,TINTE: T   0 Y 17 PTS,,TINTE: L   0 Y 22 PTS,TINTE: R   0 Y 14 PTS,TINTE: T   1 Y 4 PTS,,TINTE: L   1 Y 46 PTS,TINTE: R   1 Y 6 PTS,TINTE: T   5 Y 20 PTS,
SUNSTRAW,5041P,eec99e,,SOLID,MAGIC-BOOK,437X,PALETA,PASTEL,TINTE: L   0 Y 6 PTS,TINTE: R   0 Y 4 PTS,TINTE: T   0 Y 17 PTS,,TINTE: L   0 Y 22 PTS,TINTE: R   0 Y 14 PTS,TINTE: T   1 Y 4 PTS,,TINTE: L   1 Y 46 PTS,TINTE: R   1 Y 6 PTS,TINTE: T   5 Y 20 PTS,
SUNSTRAW,5041P,eec99e,,SOLID,MAGIC-BOOK,457X,PALETA,PASTEL,TINTE: L   0 Y 8 PTS,TINTE: R   0 Y 5 PTS,TINTE: T   0 Y 24 PTS,,TINTE: L   0 Y 32 PTS,TINTE: R   0 Y 20 PTS,TINTE: T   1 Y 32 PTS,,TINTE: L   2 Y 32 PTS,TINTE: R   1 Y 36 PTS,TINTE: T   7 Y 32 PTS,
SUNSTRAW,5041P,eec99e,,SOLID,MAGIC-BOOK,537X,PALETA,PASTEL,TINTE: L   0 Y 3 PTS,TINTE: R   0 Y 2 PTS,TINTE: T   0 Y 8 PTS,,TINTE: L   0 Y 10 PTS,TINTE: R   0 Y 6 PTS,TINTE: T   0 Y 32 PTS,,TINTE: L   0 Y 50 PTS,TINTE: R   0 Y 30 PTS,TINTE: T   2 Y 32 PTS,
SUNSTRAW,5041P,eec99e,,SOLID,MAGIC-BOOK,577X,PALETA,PASTEL,TINTE: L   0 Y 4 PTS,TINTE: R   0 Y 2 PTS,TINTE: T   0 Y 11 PTS,,TINTE: L   0 Y 14 PTS,TINTE: R   0 Y 8 PTS,TINTE: T   0 Y 44 PTS,,TINTE: L   1 Y 6 PTS,TINTE: R   0 Y 40 PTS,TINTE: T   3 Y 28 PTS,
HONEYNUT,5042T,e1ae79,,SOLID,MAGIC-BOOK,235X,PALETA,TINT,TINTE: L   0 Y 12 PTS,TINTE: R   0 Y 8 PTS,TINTE: T   0 Y 40 PTS,,TINTE: L   0 Y 48 PTS,TINTE: R   0 Y 32 PTS,TINTE: T   2 Y 32 PTS,,TINTE: L   3 Y 48 PTS,TINTE: R   2 Y 32 PTS,TINTE: T   12 Y 32 PTS,
HONEYNUT,5042T,e1ae79,,SOLID,MAGIC-BOOK,355X,PALETA,TINT,TINTE: L   0 Y 12 PTS,TINTE: R   0 Y 8 PTS,TINTE: T   0 Y 40 PTS,,TINTE: L   0 Y 48 PTS,TINTE: R   0 Y 32 PTS,TINTE: T   2 Y 32 PTS,,TINTE: L   3 Y 48 PTS,TINTE: R   2 Y 32 PTS,TINTE: T   12 Y 32 PTS,
HONEYNUT,5042T,e1ae79,,SOLID,MAGIC-BOOK,356X,PALETA,TINT,TINTE: L   0 Y 16 PTS,TINTE: R   0 Y 11 PTS,TINTE: T   0 Y 54 PTS,,TINTE: L   1 Y 0 PTS,TINTE: R   0 Y 42 PTS,TINTE: T   3 Y 22 PTS,,TINTE: L   5 Y 0 PTS,TINTE: R   3 Y 18 PTS,TINTE: T   16 Y 46 PTS,
HONEYNUT,5042T,e1ae79,,SOLID,MAGIC-BOOK,357X,PALETA,TINT,TINTE: L   0 Y 16 PTS,TINTE: R   0 Y 11 PTS,TINTE: T   0 Y 54 PTS,,TINTE: L   1 Y 0 PTS,TINTE: R   0 Y 42 PTS,TINTE: T   3 Y 22 PTS,,TINTE: L   5 Y 0 PTS,TINTE: R   3 Y 18 PTS,TINTE: T   16 Y 46 PTS,
HONEYNUT,5042T,e1ae79,,SOLID,MAGIC-BOOK,365X,PALETA,TINT,TINTE: L   0 Y 12 PTS,TINTE: R   0 Y 8 PTS,TINTE: T   0 Y 41 PTS,,TINTE: L   0 Y 48 PTS,TINTE: R   0 Y 32 PTS,TINTE: T   2 Y 34 PTS,,TINTE: L   3 Y 48 PTS,TINTE: R   2 Y 32 PTS,TINTE: T   12 Y 42 PTS,
HONEYNUT,5042T,e1ae79,,SOLID,MAGIC-BOOK,435X,PALETA,TINT,TINTE: L   0 Y 16 PTS,TINTE: R   0 Y 11 PTS,TINTE: T   0 Y 54 PTS,,TINTE: L   1 Y 0 PTS,TINTE: R   0 Y 42 PTS,TINTE: T   3 Y 22 PTS,,TINTE: L   5 Y 0 PTS,TINTE: R   3 Y 18 PTS,TINTE: T   16 Y 46 PTS,
HONEYNUT,5042T,e1ae79,,SOLID,MAGIC-BOOK,436X,PALETA,TINT,TINTE: L   0 Y 16 PTS,TINTE: R   0 Y 11 PTS,TINTE: T   0 Y 54 PTS,,TINTE: L   1 Y 0 PTS,TINTE: R   0 Y 42 PTS,TINTE: T   3 Y 22 PTS,,TINTE: L   5 Y 0 PTS,TINTE: R   3 Y 18 PTS,TINTE: T   16 Y 46 PTS,
HONEYNUT,5042T,e1ae79,,SOLID,MAGIC-BOOK,437X,PALETA,TINT,TINTE: L   0 Y 15 PTS,TINTE: R   0 Y 10 PTS,TINTE: T   0 Y 48 PTS,,TINTE: L   0 Y 58 PTS,TINTE: R   0 Y 38 PTS,TINTE: T   3 Y 0 PTS,,TINTE: L   4 Y 34 PTS,TINTE: R   2 Y 62 PTS,TINTE: T   15 Y 0 PTS,
HONEYNUT,5042T,e1ae79,,SOLID,MAGIC-BOOK,457X,PALETA,TINT,TINTE: L   0 Y 15 PTS,TINTE: R   0 Y 10 PTS,TINTE: T   0 Y 49 PTS,,TINTE: L   0 Y 58 PTS,TINTE: R   0 Y 38 PTS,TINTE: T   3 Y 4 PTS,,TINTE: L   4 Y 34 PTS,TINTE: R   2 Y 62 PTS,TINTE: T   15 Y 20 PTS,
HONEYNUT,5042T,e1ae79,,SOLID,MAGIC-BOOK,577X,PALETA,TINT,TINTE: L   0 Y 8 PTS,TINTE: R   0 Y 5 PTS,TINTE: T   0 Y 25 PTS,,TINTE: L   0 Y 30 PTS,TINTE: R   0 Y 20 PTS,TINTE: T   1 Y 36 PTS,,TINTE: L   2 Y 22 PTS,TINTE: R   1 Y 36 PTS,TINTE: T   7 Y 52 PTS,
MANSION GOLD,5043D,d28849,,SOLID,MAGIC-BOOK,355X,PALETA,DEEP,TINTE: L   0 Y 19 PTS,TINTE: R   0 Y 26 PTS,TINTE: T   2 Y 0 PTS,,TINTE: L   1 Y 12 PTS,TINTE: R   1 Y 40 PTS,TINTE: T   8 Y 0 PTS,,TINTE: L   5 Y 60 PTS,TINTE: R   8 Y 8 PTS,TINTE: T   40 Y 0 PTS,
MANSION GOLD,5043D,d28849,,SOLID,MAGIC-BOOK,356X,PALETA,DEEP,TINTE: L   0 Y 16 PTS,TINTE: R   0 Y 22 PTS,TINTE: T   1 Y 43 PTS,,TINTE: L   1 Y 0 PTS,TINTE: R   1 Y 22 PTS,TINTE: T   6 Y 42 PTS,,TINTE: L   5 Y 0 PTS,TINTE: R   6 Y 46 PTS,TINTE: T   33 Y 18 PTS,
MANSION GOLD,5043D,d28849,,SOLID,MAGIC-BOOK,357X,PALETA,DEEP,TINTE: L   0 Y 16 PTS,TINTE: R   0 Y 22 PTS,TINTE: T   1 Y 43 PTS,,TINTE: L   1 Y 0 PTS,TINTE: R   1 Y 22 PTS,TINTE: T   6 Y 42 PTS,,TINTE: L   5 Y 0 PTS,TINTE: R   6 Y 46 PTS,TINTE: T   33 Y 18 PTS,
MANSION GOLD,5043D,d28849,,SOLID,MAGIC-BOOK,435X,PALETA,DEEP,TINTE: L   0 Y 22 PTS,TINTE: R   0 Y 29 PTS,TINTE: T   2 Y 15 PTS,,TINTE: L   1 Y 22 PTS,TINTE: R   1 Y 50 PTS,TINTE: T   8 Y 60 PTS,,TINTE: L   6 Y 46 PTS,TINTE: R   8 Y 58 PTS,TINTE: T   44 Y 44 PTS,
MANSION GOLD,5043D,d28849,,SOLID,MAGIC-BOOK,436X,PALETA,DEEP,TINTE: L   0 Y 17 PTS,TINTE: R   0 Y 22 PTS,TINTE: T   1 Y 46 PTS,,TINTE: L   1 Y 2 PTS,TINTE: R   1 Y 24 PTS,TINTE: T   6 Y 56 PTS,,TINTE: L   5 Y 10 PTS,TINTE: R   6 Y 56 PTS,TINTE: T   34 Y 24 PTS,
MANSION GOLD,5043D,d28849,,SOLID,MAGIC-BOOK,437X,PALETA,DEEP,TINTE: L   0 Y 20 PTS,TINTE: R   0 Y 27 PTS,TINTE: T   2 Y 3 PTS,,TINTE: L   1 Y 14 PTS,TINTE: R   1 Y 42 PTS,TINTE: T   8 Y 12 PTS,,TINTE: L   6 Y 6 PTS,TINTE: R   8 Y 18 PTS,TINTE: T   40 Y 60 PTS,
MANSION GOLD,5043D,d28849,,SOLID,MAGIC-BOOK,457X,PALETA,DEEP,TINTE: L   0 Y 19 PTS,TINTE: R   0 Y 26 PTS,TINTE: T   1 Y 63 PTS,,TINTE: L   1 Y 12 PTS,TINTE: R   1 Y 38 PTS,TINTE: T   7 Y 58 PTS,,TINTE: L   5 Y 60 PTS,TINTE: R   7 Y 62 PTS,TINTE: T   39 Y 34 PTS,
MANSION GOLD,5043D,d28849,,SOLID,MAGIC-BOOK,577X,PALETA,DEEP,TINTE: L   0 Y 16 PTS,TINTE: R   0 Y 22 PTS,TINTE: T   1 Y 43 PTS,,TINTE: L   1 Y 0 PTS,TINTE: R   1 Y 22 PTS,TINTE: T   6 Y 42 PTS,,TINTE: L   5 Y 0 PTS,TINTE: R   6 Y 46 PTS,TINTE: T   33 Y 18 PTS,
LACQUERED MAPLE,5044T,ecb37a,,SOLID,MAGIC-BOOK,235X,PALETA,TINT,TINTE: L   0 Y 6 PTS,TINTE: R   0 Y 8 PTS,TINTE: T   0 Y 40 PTS,,TINTE: L   0 Y 24 PTS,TINTE: R   0 Y 32 PTS,TINTE: T   2 Y 32 PTS,,TINTE: L   1 Y 56 PTS,TINTE: R   2 Y 32 PTS,TINTE: T   12 Y 32 PTS,
LACQUERED MAPLE,5044T,ecb37a,,SOLID,MAGIC-BOOK,355X,PALETA,TINT,TINTE: L   0 Y 6 PTS,TINTE: R   0 Y 8 PTS,TINTE: T   0 Y 40 PTS,,TINTE: L   0 Y 24 PTS,TINTE: R   0 Y 32 PTS,TINTE: T   2 Y 32 PTS,,TINTE: L   1 Y 56 PTS,TINTE: R   2 Y 32 PTS,TINTE: T   12 Y 32 PTS,
LACQUERED MAPLE,5044T,ecb37a,,SOLID,MAGIC-BOOK,356X,PALETA,TINT,TINTE: L   0 Y 8 PTS,TINTE: R   0 Y 11 PTS,TINTE: T   0 Y 54 PTS,,TINTE: L   0 Y 32 PTS,TINTE: R   0 Y 42 PTS,TINTE: T   3 Y 22 PTS,,TINTE: L   2 Y 32 PTS,TINTE: R   3 Y 18 PTS,TINTE: T   16 Y 46 PTS,
LACQUERED MAPLE,5044T,ecb37a,,SOLID,MAGIC-BOOK,357X,PALETA,TINT,TINTE: L   0 Y 8 PTS,TINTE: R   0 Y 11 PTS,TINTE: T   0 Y 54 PTS,,TINTE: L   0 Y 32 PTS,TINTE: R   0 Y 42 PTS,TINTE: T   3 Y 22 PTS,,TINTE: L   2 Y 32 PTS,TINTE: R   3 Y 18 PTS,TINTE: T   16 Y 46 PTS,
LACQUERED MAPLE,5044T,ecb37a,,SOLID,MAGIC-BOOK,365X,PALETA,TINT,TINTE: L   0 Y 6 PTS,TINTE: R   0 Y 8 PTS,TINTE: T   0 Y 41 PTS,,TINTE: L   0 Y 24 PTS,TINTE: R   0 Y 32 PTS,TINTE: T   2 Y 34 PTS,,TINTE: L   1 Y 56 PTS,TINTE: R   2 Y 32 PTS,TINTE: T   12 Y 42 PTS,
LACQUERED MAPLE,5044T,ecb37a,,SOLID,MAGIC-BOOK,435X,PALETA,TINT,TINTE: L   0 Y 8 PTS,TINTE: R   0 Y 11 PTS,TINTE: T   0 Y 54 PTS,,TINTE: L   0 Y 32 PTS,TINTE: R   0 Y 42 PTS,TINTE: T   3 Y 22 PTS,,TINTE: L   2 Y 32 PTS,TINTE: R   3 Y 18 PTS,TINTE: T   16 Y 46 PTS,
LACQUERED MAPLE,5044T,ecb37a,,SOLID,MAGIC-BOOK,436X,PALETA,TINT,TINTE: L   0 Y 8 PTS,TINTE: R   0 Y 11 PTS,TINTE: T   0 Y 54 PTS,,TINTE: L   0 Y 32 PTS,TINTE: R   0 Y 42 PTS,TINTE: T   3 Y 22 PTS,,TINTE: L   2 Y 32 PTS,TINTE: R   3 Y 18 PTS,TINTE: T   16 Y 46 PTS,
LACQUERED MAPLE,5044T,ecb37a,,SOLID,MAGIC-BOOK,437X,PALETA,TINT,TINTE: L   0 Y 7 PTS,TINTE: R   0 Y 10 PTS,TINTE: T   0 Y 48 PTS,,TINTE: L   0 Y 28 PTS,TINTE: R   0 Y 38 PTS,TINTE: T   3 Y 0 PTS,,TINTE: L   2 Y 12 PTS,TINTE: R   2 Y 62 PTS,TINTE: T   15 Y 0 PTS,
LACQUERED MAPLE,5044T,ecb37a,,SOLID,MAGIC-BOOK,457X,PALETA,TINT,TINTE: L   0 Y 8 PTS,TINTE: R   0 Y 10 PTS,TINTE: T   0 Y 49 PTS,,TINTE: L   0 Y 30 PTS,TINTE: R   0 Y 38 PTS,TINTE: T   3 Y 4 PTS,,TINTE: L   2 Y 22 PTS,TINTE: R   2 Y 62 PTS,TINTE: T   15 Y 20 PTS,
LACQUERED MAPLE,5044T,ecb37a,,SOLID,MAGIC-BOOK,577X,PALETA,TINT,TINTE: L   0 Y 4 PTS,TINTE: R   0 Y 5 PTS,TINTE: T   0 Y 25 PTS,,TINTE: L   0 Y 16 PTS,TINTE: R   0 Y 20 PTS,TINTE: T   1 Y 36 PTS,,TINTE: L   1 Y 16 PTS,TINTE: R   1 Y 36 PTS,TINTE: T   7 Y 52 PTS,
PEARL INLAY,5045P,f6da44,,SOLID,MAGIC-BOOK,235X,PALETA,PASTEL,TINTE: L   0 Y 2 PTS,TINTE: R   0 Y 2 PTS,TINTE: T   0 Y 11 PTS,,TINTE: L   0 Y 8 PTS,TINTE: R   0 Y 8 PTS,TINTE: T   0 Y 42 PTS,,TINTE: L   0 Y 40 PTS,TINTE: R   0 Y 40 PTS,TINTE: T   3 Y 18 PTS,
PEARL INLAY,5045P,f6da44,,SOLID,MAGIC-BOOK,355X,PALETA,PASTEL,TINTE: L   0 Y 2 PTS,TINTE: R   0 Y 2 PTS,TINTE: T   0 Y 11 PTS,,TINTE: L   0 Y 8 PTS,TINTE: R   0 Y 8 PTS,TINTE: T   0 Y 44 PTS,,TINTE: L   0 Y 40 PTS,TINTE: R   0 Y 40 PTS,TINTE: T   3 Y 28 PTS,
